rep_fie_m,CIK,etity_org_type,series_id,cass_id,cass_ticker_symbo,state_code
811-05438,826734,32,S000001297,C000003490,,CT
811-05438,826734,32,S000001297,C000003489,,CT
811-05438,826734,32,S000001297,C000003481,,CT
811-05438,826734,32,S000001297,C000003480,,CT
811-05438,826734,32,S000001297,C000065279,,CT
811-05438,826734,32,S000001297,C000010695,,CT
811-07260,887588,32,S000001298,C000003493,,CT
811-08447,1047986,33,S000001299,C000003495,,CT
811-08447,1047986,33,S000001299,C000003496,,CT
811-08447,1047986,33,S000001299,C000003497,,CT
811-08447,1047986,33,S000001299,C000003494,,CT
811-09799,1104304,32,S000001235,C000003362,,J
811-09799,1104304,32,S000001235,C000158466,,J
811-08091,1034925,32,S000001236,C000003363,,J
811-04661,793159,30,S000004375,C000012110,GTRAX,J
811-04661,793159,30,S000004375,C000012111,PBTRX,J
811-04661,793159,30,S000004375,C000012112,PCTRX,J
811-04661,793159,30,S000004375,C000109121,PGTQX,J
811-04661,793159,30,S000004375,C000012113,PZTRX,J
811-02619,67590,30,S000004517,C000012409,MJBXX,J
811-02619,67590,30,S000004517,C000012410,MJCXX,J
811-02619,67590,30,S000004517,C000012411,PBMXX,J
811-02619,67590,30,S000004517,C000012412,PMZXX,J
811-03622,711201,32,S000001231,C000003348,,J
811-03622,711201,32,S000001231,C000003347,,J
811-08565,1051562,30,S000004628,C000130267,PGRQX,J
811-08565,1051562,30,S000004628,C000012604,PRAX,J
811-08565,1051562,30,S000004628,C000012605,PRBX,J
811-08565,1051562,30,S000004628,C000012602,PRCX,J
811-08565,1051562,30,S000004628,C000064697,PRRX,J
811-08565,1051562,30,S000004628,C000012603,PRZX,J
811-08565,1051562,30,S000045503,C000141649,PHAX,J
811-08565,1051562,30,S000045503,C000141650,PHCX,J
811-08565,1051562,30,S000045503,C000141651,PHZX,J
811-08565,1051562,30,S000045516,C000141708,PDSAX,J
811-08565,1051562,30,S000045516,C000141709,PDSCX,J
811-08565,1051562,30,S000045516,C000141710,PDSZX,J
811-08565,1051562,30,S000030621,C000094911,PJEAX,J
811-08565,1051562,30,S000030621,C000094912,PJEBX,J
811-08565,1051562,30,S000030621,C000094913,PJECX,J
811-08565,1051562,30,S000030621,C000094914,PJEZX,J
811-08915,1067442,30,S000004703,C000012794,PBCFX,J
811-08915,1067442,30,S000004703,C000012795,PCCFX,J
811-08915,1067442,30,S000004703,C000012793,PCGAX,J
811-08915,1067442,30,S000004703,C000012792,PCRX,J
811-08915,1067442,30,S000004703,C000012796,PDCZX,J
811-08915,1067442,30,S000004704,C000012801,DMGBX,J
811-08915,1067442,30,S000004704,C000012800,PAMGX,J
811-08915,1067442,30,S000004704,C000012803,PDMZX,J
811-08915,1067442,30,S000004704,C000012802,PIMGX,J
811-08915,1067442,30,S000004704,C000012799,SPMRX,J
811-08587,1052118,30,S000004540,C000012446,JTWRX,J
811-08587,1052118,30,S000004540,C000098934,PJTQX,J
811-08587,1052118,30,S000004540,C000012442,PTWAX,J
811-08587,1052118,30,S000004540,C000012443,PTWBX,J
811-08587,1052118,30,S000004540,C000012444,PTWCX,J
811-08587,1052118,30,S000004540,C000012445,PTWZX,J
811-08587,1052118,30,S000043468,C000134821,PRPAX,J
811-08587,1052118,30,S000043468,C000134822,PRPCX,J
811-08587,1052118,30,S000043468,C000134823,PRPZX,J
811-09999,1099692,30,S000004538,C000012440,,J
811-09999,1099692,30,S000004539,C000012441,,J
811-09999,1099692,30,S000055237,C000173696,,J
811-09805,1104631,30,S000051243,C000161579,PAJAX,J
811-09805,1104631,30,S000051243,C000161580,PAJCX,J
811-09805,1104631,30,S000051243,C000161581,PAJQX,J
811-09805,1104631,30,S000051243,C000161582,PAJZX,J
811-09805,1104631,30,S000004751,C000113086,PSGQX,J
811-09805,1104631,30,S000004751,C000012929,SPFAX,J
811-09805,1104631,30,S000004751,C000012930,SPFBX,J
811-09805,1104631,30,S000004751,C000012931,SPFCX,J
811-09805,1104631,30,S000004751,C000012932,SPFZX,J
811-09805,1104631,30,S000049000,C000154502,PTAX,J
811-09805,1104631,30,S000049000,C000154503,PTCX,J
811-09805,1104631,30,S000049000,C000154504,PTQX,J
811-09805,1104631,30,S000049000,C000154505,PTZX,J
811-09805,1104631,30,S000004753,C000153486,PRVRX,J
811-09805,1104631,30,S000004753,C000012937,SVAX,J
811-09805,1104631,30,S000004753,C000012938,SVBX,J
811-09805,1104631,30,S000004753,C000012939,SVCX,J
811-09805,1104631,30,S000004753,C000012940,SVZX,J
811-09805,1104631,30,S000030542,C000094729,PDAX,J
811-09805,1104631,30,S000030542,C000094730,PDBX,J
811-09805,1104631,30,S000030542,C000094731,PDCX,J
811-09805,1104631,30,S000030542,C000151012,PDQX,J
811-09805,1104631,30,S000030542,C000094732,PDZX,J
811-09805,1104631,30,S000050053,C000158016,PCAX,J
811-09805,1104631,30,S000050053,C000158017,PCCX,J
811-09805,1104631,30,S000050053,C000158018,PCZX,J
811-04930,807394,30,S000004643,C000012653,PHICX,J
811-04930,807394,30,S000004643,C000012650,PHIZX,J
811-04930,807394,30,S000004643,C000012652,PMHYX,J
811-04930,807394,30,S000004643,C000012651,PRHAX,J
811-09439,1090155,30,S000004718,C000012847,TBDAX,J
811-09439,1090155,30,S000004718,C000012848,TBDBX,J
811-09439,1090155,30,S000004718,C000012849,TBDCX,J
811-09439,1090155,30,S000044406,C000138235,PJDAX,J
811-09439,1090155,30,S000044406,C000138236,PJDCX,J
811-09439,1090155,30,S000044406,C000138237,PJDZX,J
811-04024,746518,30,S000004572,C000012498,PBCAX,J
811-04024,746518,30,S000004572,C000012499,PCAIX,J
811-04024,746518,30,S000004572,C000012500,PCICX,J
811-04024,746518,30,S000004572,C000012501,PCIZX,J
811-04864,803191,30,S000004659,C000012681,JDVRX,J
811-04864,803191,30,S000004659,C000012682,PBEAX,J
811-04864,803191,30,S000004659,C000012683,PBQIX,J
811-04864,803191,30,S000004659,C000012684,PEICX,J
811-04864,803191,30,S000004659,C000012685,PEIZX,J
811-04864,803191,30,S000004659,C000109370,PJVQX,J
811-06677,887991,30,S000004627,C000012601,PDSIX,J
811-06677,887991,30,S000004627,C000012597,PSIAX,J
811-06677,887991,30,S000004627,C000012599,PSICX,J
811-06677,887991,30,S000004627,C000012600,PSIFX,J
811-09101,1070287,30,S000031707,C000098666,PADAX,J
811-09101,1070287,30,S000031707,C000098667,PADCX,J
811-09101,1070287,30,S000031707,C000098668,PADQX,J
811-09101,1070287,30,S000031707,C000098669,PADZX,J
811-09101,1070287,30,S000030622,C000094915,PEAX,J
811-09101,1070287,30,S000030622,C000094916,PEBX,J
811-09101,1070287,30,S000030622,C000094917,PECX,J
811-09101,1070287,30,S000030622,C000094918,PEZX,J
811-09101,1070287,30,S000004644,C000012657,PTEZX,J
811-09101,1070287,30,S000004644,C000012654,PTMAX,J
811-09101,1070287,30,S000004644,C000012655,PTMBX,J
811-09101,1070287,30,S000004644,C000012656,PTMCX,J
811-09101,1070287,30,S000049489,C000156413,PRKAX,J
811-09101,1070287,30,S000049489,C000156414,PRKCX,J
811-09101,1070287,30,S000049489,C000156415,PRKZX,J
811-09101,1070287,30,S000046124,C000144347,SREAX,J
811-09101,1070287,30,S000046124,C000144348,SRECX,J
811-09101,1070287,30,S000046124,C000144349,SREQX,J
811-09101,1070287,30,S000046124,C000144350,SREZX,J
811-07343,949512,30,S000004632,C000012615,PABCX,J
811-07343,949512,30,S000004632,C000012616,PABFX,J
811-07343,949512,30,S000004632,C000012617,PARX,J
811-07343,949512,30,S000004632,C000012614,PBFBX,J
811-07343,949512,30,S000004632,C000012613,PIBAX,J
811-07343,949512,30,S000004635,C000012628,JDABX,J
811-07343,949512,30,S000004635,C000012629,JDACX,J
811-07343,949512,30,S000004635,C000110242,JDARX,J
811-07343,949512,30,S000004635,C000012630,JDAZX,J
811-07343,949512,30,S000004635,C000012631,JDAX,J
811-07343,949512,30,S000004637,C000012639,JDAAX,J
811-07343,949512,30,S000004637,C000012636,JDGBX,J
811-07343,949512,30,S000004637,C000012637,JDGCX,J
811-07343,949512,30,S000004637,C000012638,JDGZX,J
811-07343,949512,30,S000004637,C000110244,JGARX,J
811-07343,949512,30,S000004634,C000012625,PJGCX,J
811-07343,949512,30,S000004634,C000012626,PJGZX,J
811-07343,949512,30,S000004634,C000012623,PJIAX,J
811-07343,949512,30,S000004634,C000012624,PJIBX,J
811-07343,949512,30,S000004634,C000148916,PJOQX,J
811-07343,949512,30,S000004634,C000012627,PJORX,J
811-07343,949512,30,S000004633,C000012619,PJFAX,J
811-07343,949512,30,S000004633,C000012620,PJFBX,J
811-07343,949512,30,S000004633,C000012621,PJFCX,J
811-07343,949512,30,S000004633,C000012622,PJFZX,J
811-07343,949512,30,S000004633,C000012618,PJGRX,J
811-07343,949512,30,S000004636,C000012632,JDMBX,J
811-07343,949512,30,S000004636,C000012633,JDMCX,J
811-07343,949512,30,S000004636,C000012634,JDMZX,J
811-07343,949512,30,S000004636,C000012635,JDTAX,J
811-07343,949512,30,S000004636,C000110243,JMARX,J
811-08085,1035018,30,S000002192,C000005677,AGOCX,J
811-08085,1035018,30,S000002192,C000068069,JDEZX,J
811-08085,1035018,30,S000002192,C000005676,JEIBX,J
811-08085,1035018,30,S000002192,C000095830,PJERX,J
811-08085,1035018,30,S000002192,C000095829,PJIQX,J
811-08085,1035018,30,S000002192,C000005675,SPQAX,J
811-08085,1035018,30,S000002179,C000005600,CBVX,J
811-08085,1035018,30,S000002179,C000095828,PMVQX,J
811-08085,1035018,30,S000002179,C000150230,SDVRX,J
811-08085,1035018,30,S000002179,C000005598,SPRAX,J
811-08085,1035018,30,S000002179,C000060787,SPVZX,J
811-08085,1035018,30,S000002179,C000005599,SVBX,J
811-03712,717819,30,S000031692,C000098631,FRFAX,J
811-03712,717819,30,S000031692,C000098632,FRFCX,J
811-03712,717819,30,S000031692,C000098633,FRFZX,J
811-03712,717819,30,S000031692,C000154996,PFRIX,J
811-03712,717819,30,S000004573,C000012506,JDRVX,J
811-03712,717819,30,S000004573,C000012503,PBGPX,J
811-03712,717819,30,S000004573,C000172929,PGIQX,J
811-03712,717819,30,S000004573,C000012502,PGVAX,J
811-03712,717819,30,S000004573,C000012505,PGVZX,J
811-03712,717819,30,S000004573,C000012504,PRICX,J
811-02896,278187,30,S000004516,C000012404,JDYRX,J
811-02896,278187,30,S000004516,C000012405,PBHAX,J
811-02896,278187,30,S000004516,C000012406,PBHYX,J
811-02896,278187,30,S000004516,C000109372,PHYQX,J
811-02896,278187,30,S000004516,C000012408,PHYZX,J
811-02896,278187,30,S000004516,C000012407,PRHCX,J
811-02896,278187,30,S000038590,C000119073,HYSAX,J
811-02896,278187,30,S000038590,C000119074,HYSCX,J
811-02896,278187,30,S000038590,C000147930,HYSQX,J
811-02896,278187,30,S000038590,C000119075,HYSZX,J
811-07215,929523,30,S000043499,C000134895,SDMAX,J
811-07215,929523,30,S000043499,C000134896,SDMCX,J
811-07215,929523,30,S000043499,C000134897,SDMQX,J
811-07215,929523,30,S000043499,C000134898,SDMZX,J
811-07215,929523,30,S000004536,C000057394,DTBRX,J
811-07215,929523,30,S000004536,C000012434,PDBAX,J
811-07215,929523,30,S000004536,C000012436,PDBCX,J
811-07215,929523,30,S000004536,C000012437,PDBZX,J
811-07215,929523,30,S000004536,C000012435,PRDBX,J
811-07215,929523,30,S000004536,C000095380,PTRQX,J
811-03336,356683,30,S000004514,C000012396,PBQAX,J
811-03336,356683,30,S000004514,C000012397,PBQFX,J
811-03336,356683,30,S000004514,C000012399,PEQZX,J
811-03336,356683,30,S000004514,C000012398,PRECX,J
811-07811,1022624,30,S000004657,C000012673,JDERX,J
811-07811,1022624,30,S000004657,C000012674,PEEAX,J
811-07811,1022624,30,S000004657,C000012675,PEEBX,J
811-07811,1022624,30,S000004657,C000012676,PEGCX,J
811-07811,1022624,30,S000004657,C000012677,PEGZX,J
811-07811,1022624,30,S000004657,C000096302,PJGQX,J
811-05206,816753,30,S000004515,C000036077,JRRX,J
811-05206,816753,30,S000004515,C000012400,PGAX,J
811-05206,816753,30,S000004515,C000095379,PJQX,J
811-05206,816753,30,S000004515,C000012402,PRCX,J
811-05206,816753,30,S000004515,C000012403,PRZX,J
811-05206,816753,30,S000004515,C000012401,PRGX,J
811-03084,318531,30,S000004629,C000012607,CHDX,J
811-03084,318531,30,S000004629,C000012610,JSCRX,J
811-03084,318531,30,S000004629,C000012606,PGOAX,J
811-03084,318531,30,S000004629,C000093652,PJSQX,J
811-03084,318531,30,S000004629,C000012608,PSCCX,J
811-03084,318531,30,S000004629,C000012609,PSCZX,J
811-02992,314612,30,S000004518,C000012413,DMZX,J
811-02992,314612,30,S000004518,C000012415,PBHMX,J
811-02992,314612,30,S000004518,C000012416,PMCX,J
811-02992,314612,30,S000004518,C000012414,PRMX,J
811-03625,711321,32,S000001232,C000003349,,J
811-03175,352665,30,S000004379,C000012117,PFSAX,J
811-03175,352665,30,S000004379,C000012120,PFSZX,J
811-03175,352665,30,S000004379,C000110072,PSSRX,J
811-03175,352665,30,S000004379,C000012118,PFBX,J
811-03175,352665,30,S000004379,C000012119,PFCX,J
811-03175,352665,30,S000004380,C000012121,PHAX,J
811-03175,352665,30,S000004380,C000012122,PHBX,J
811-03175,352665,30,S000004380,C000012123,PHCX,J
811-03175,352665,30,S000004380,C000165347,PHQX,J
811-03175,352665,30,S000004380,C000012124,PHSZX,J
811-03175,352665,30,S000004380,C000110073,PJHRX,J
811-03175,352665,30,S000004382,C000036071,JDRX,J
811-03175,352665,30,S000004382,C000012131,PCFX,J
811-03175,352665,30,S000004382,C000012129,PRAX,J
811-03175,352665,30,S000004382,C000012130,PRTX,J
811-03175,352665,30,S000004382,C000012132,PRZX,J
811-03623,711175,30,S000002226,C000005724,,J
811-03623,711175,30,S000002206,C000005704,,J
811-03623,711175,30,S000002217,C000005715,,J
811-03623,711175,30,S000002217,C000013890,,J
811-03623,711175,30,S000002225,C000005723,,J
811-03623,711175,30,S000002197,C000005695,,J
811-03623,711175,30,S000002198,C000005696,,J
811-03623,711175,30,S000002195,C000005693,,J
811-03623,711175,30,S000002228,C000005726,,J
811-03623,711175,30,S000002201,C000005699,,J
811-03623,711175,30,S000002201,C000013887,,J
811-03623,711175,30,S000002200,C000005698,,J
811-03623,711175,30,S000002200,C000013886,,J
811-03623,711175,30,S000002196,C000005694,,J
811-03623,711175,30,S000002196,C000033337,,J
811-03623,711175,30,S000002227,C000005725,,J
811-03623,711175,30,S000002210,C000005708,,J
811-03623,711175,30,S000002210,C000013889,,J
811-03623,711175,30,S000002222,C000005720,,J
811-03623,711175,30,S000002222,C000013891,,J
811-03623,711175,30,S000002204,C000005702,,J
811-03623,711175,30,S000002229,C000005727,,J
811-03623,711175,30,S000002230,C000005728,,J
811-03623,711175,30,S000002230,C000013892,,J
811-05594,834126,30,S000004769,C000012967,JDTRX,J
811-05594,834126,30,S000004769,C000012963,PBSMX,J
811-05594,834126,30,S000004769,C000012965,PIFCX,J
811-05594,834126,30,S000004769,C000012966,PIFZX,J
811-05594,834126,30,S000004769,C000012964,PSMBX,J
811-05594,834126,30,S000004769,C000110772,PSTQX,J
811-05466,828972,33,S000000720,C000002101,,J
811-05466,828972,33,S000000720,C000002103,,J
811-05466,828972,33,S000000720,C000002100,,J
811-05466,828972,33,S000000720,C000002102,,J
811-03421,701276,31,S000010004,C000027672,,J
811-03422,701275,31,S000010005,C000027673,,J
811-01612,80941,31,S000010003,C000027669,,J
811-05053,811394,32,S000010076,C000027896,,PA
811-07545,1008003,33,S000001237,C000039765,,J
811-07545,1008003,33,S000001237,C000003364,,J
811-03981,741350,30,S000031677,C000098570,EMDAX,J
811-03981,741350,30,S000031677,C000098580,EMDCX,J
811-03981,741350,30,S000031677,C000098581,EMDQX,J
811-03981,741350,30,S000031677,C000098582,EMDZX,J
811-03981,741350,30,S000046704,C000145760,PDEAX,J
811-03981,741350,30,S000046704,C000145761,PDECX,J
811-03981,741350,30,S000046704,C000145762,PDEQX,J
811-03981,741350,30,S000046704,C000145763,PDEZX,J
811-03981,741350,30,S000042106,C000130741,PGJAX,J
811-03981,741350,30,S000042106,C000130742,PGJCX,J
811-03981,741350,30,S000042106,C000130743,PGJZX,J
811-03981,741350,30,S000036439,C000111501,PRJAX,J
811-03981,741350,30,S000036439,C000111502,PRJCX,J
811-03981,741350,30,S000036439,C000150229,PRJQX,J
811-03981,741350,30,S000036439,C000111503,PRJZX,J
811-03981,741350,30,S000037257,C000114766,PWJAX,J
811-03981,741350,30,S000037257,C000114767,PWJCX,J
811-03981,741350,30,S000037257,C000164382,PWJQX,J
811-03981,741350,30,S000037257,C000114768,PWJZX,J
811-03981,741350,30,S000004671,C000012723,PJIZX,J
811-03981,741350,30,S000004671,C000012720,PJRAX,J
811-03981,741350,30,S000004671,C000012721,PJRBX,J
811-03981,741350,30,S000004671,C000012722,PJRCX,J
811-01660,80946,30,S000010007,C000027675,,J
811-22657,1539935,30,S000036708,C000112236,PSGTX,MD
811-07737,1019946,30,S000005936,C000016366,PRX,WA
811-07737,1019946,30,S000005935,C000016365,PRIX,WA
811-04178,759827,30,S000005500,C000014978,,MA
811-04178,759827,30,S000005500,C000118085,,MA
811-04178,759827,30,S000005500,C000118086,,MA
811-04178,759827,30,S000005500,C000014979,,MA
811-04178,759827,30,S000005500,C000014980,PAGVX,MA
811-04178,759827,30,S000005500,C000014981,PAMBX,MA
811-04178,759827,30,S000005500,C000014982,PAMMX,MA
811-04178,759827,30,S000005500,C000014983,PAMRX,MA
811-06258,869392,30,S000005506,C000039832,,MA
811-06258,869392,30,S000005506,C000014989,,MA
811-06258,869392,30,S000005506,C000060572,,MA
811-06258,869392,30,S000005506,C000014991,PAZBX,MA
811-06258,869392,30,S000005506,C000014990,PTAZX,MA
811-07121,914209,30,S000000778,C000174661,,MA
811-07121,914209,30,S000000778,C000117945,,MA
811-07121,914209,30,S000000778,C000117946,,MA
811-07121,914209,30,S000000778,C000002309,AABCX,MA
811-07121,914209,30,S000000778,C000002311,PAARX,MA
811-07121,914209,30,S000000778,C000002307,PABAX,MA
811-07121,914209,30,S000000778,C000002308,PABBX,MA
811-07121,914209,30,S000000778,C000002310,PABMX,MA
811-07121,914209,30,S000000778,C000002312,PABYX,MA
811-07121,914209,30,S000000779,C000174662,,MA
811-07121,914209,30,S000000779,C000117947,,MA
811-07121,914209,30,S000000779,C000117948,,MA
811-07121,914209,30,S000000779,C000002313,PACAX,MA
811-07121,914209,30,S000000779,C000002314,PACBX,MA
811-07121,914209,30,S000000779,C000002315,PACCX,MA
811-07121,914209,30,S000000779,C000002316,PACMX,MA
811-07121,914209,30,S000000779,C000002317,PACRX,MA
811-07121,914209,30,S000000779,C000002318,PACYX,MA
811-07121,914209,30,S000000780,C000174663,,MA
811-07121,914209,30,S000000780,C000117949,,MA
811-07121,914209,30,S000000780,C000117950,,MA
811-07121,914209,30,S000000780,C000002319,PAEAX,MA
811-07121,914209,30,S000000780,C000002320,PAEBX,MA
811-07121,914209,30,S000000780,C000002321,PAECX,MA
811-07121,914209,30,S000000780,C000002322,PAGMX,MA
811-07121,914209,30,S000000780,C000002324,PAGYX,MA
811-07121,914209,30,S000000780,C000002323,PASRX,MA
811-03630,711402,30,S000005498,C000060520,,MA
811-03630,711402,30,S000005498,C000014972,PCMX,MA
811-03630,711402,30,S000005498,C000014970,PCTBX,MA
811-03630,711402,30,S000005498,C000014971,PCTCX,MA
811-03630,711402,30,S000005498,C000014969,PCTEX,MA
811-02280,81247,30,S000005511,C000015003,,MA
811-02280,81247,30,S000005511,C000153039,,MA
811-02280,81247,30,S000005511,C000015008,PCGYX,MA
811-02280,81247,30,S000005511,C000015005,PCBX,MA
811-02280,81247,30,S000005511,C000015006,PCMX,MA
811-02280,81247,30,S000005511,C000015004,PCOX,MA
811-02280,81247,30,S000005511,C000015007,PCVRX,MA
811-05635,836622,30,S000005529,C000135950,,MA
811-05635,836622,30,S000005529,C000135951,,MA
811-05635,836622,30,S000005529,C000015036,PDIX,MA
811-05635,836622,30,S000005529,C000015038,PDVCX,MA
811-05635,836622,30,S000005529,C000015039,PDVMX,MA
811-05635,836622,30,S000005529,C000015040,PDVRX,MA
811-05635,836622,30,S000005529,C000015041,PDVYX,MA
811-05635,836622,30,S000005529,C000015037,PSIBX,MA
811-02742,216934,30,S000005581,C000118171,,MA
811-02742,216934,30,S000005581,C000118172,,MA
811-02742,216934,30,S000005581,C000015221,PEIMX,MA
811-02742,216934,30,S000005581,C000015223,PEIYX,MA
811-02742,216934,30,S000005581,C000015220,PEQCX,MA
811-02742,216934,30,S000005581,C000015219,PEQX,MA
811-02742,216934,30,S000005581,C000015222,PEQRX,MA
811-02742,216934,30,S000005581,C000015218,PEYAX,MA
811-05693,842940,30,S000005589,C000015248,,MA
811-05693,842940,30,S000005589,C000015249,,MA
811-05693,842940,30,S000005589,C000015253,PEERX,MA
811-05693,842940,30,S000005589,C000015251,PEBX,MA
811-05693,842940,30,S000005589,C000015250,PEGX,MA
811-05693,842940,30,S000005589,C000015252,PEMX,MA
811-00781,81260,30,S000005660,C000118081,,MA
811-00781,81260,30,S000005660,C000118082,,MA
811-00781,81260,30,S000005660,C000015490,PGCRX,MA
811-00781,81260,30,S000005660,C000015487,PGIBX,MA
811-00781,81260,30,S000005660,C000015491,PGIYX,MA
811-00781,81260,30,S000005660,C000015488,PGRIX,MA
811-00781,81260,30,S000005660,C000015489,PGRMX,MA
